sent_id,left_context,pivot,right_context
n01001011,"« Alors que la plus grande partie de la transition numérique est sans précédent aux États-Unis, la transition sereine du pouvoir, elle, ne l'est pas,» a ",publié," Kori Schulman, assistante spéciale d'Obama, dans un blog ce lundi. "
n01001011,« Alors que la plus grande partie de la transition numérique ,est," sans précédent aux États-Unis, la transition sereine du pouvoir, elle, ne l'est pas,» a publié Kori Schulman, assistante spéciale d'Obama, dans un blog ce lundi. "
n01001013,"Pour ceux qui suivent la transition des réseaux sociaux sur le Capitole, cela ",va, être un peu différent. 
n01001013,Pour ceux qui ,suivent," la transition des réseaux sociaux sur le Capitole, cela va être un peu différent. "
n01002017,"Mais, en rupture avec sa rhétorique précédente concernant la réduction de l'immigration, le candidat du parti républicain a annonçé qu'en tant que président, il autoriserait un « nombre considérable » d'immigrants légaux ",fondé, sur un « principe du mérite ». 
n01002017,"Mais, en rupture avec sa rhétorique précédente concernant la réduction de l'immigration, le candidat du parti républicain a annonçé qu'en tant que président, il ",autoriserait, un « nombre considérable » d'immigrants légaux fondé sur un « principe du mérite ». 
n01002017,"Mais, en rupture avec sa rhétorique précédente concernant la réduction de l'immigration, le candidat du parti républicain a ",annonçé," qu'en tant que président, il autoriserait un « nombre considérable » d'immigrants légaux fondé sur un « principe du mérite ». "
n01002017,"Mais, en rupture avec sa rhétorique précédente ",concernant," la réduction de l'immigration, le candidat du parti républicain a annonçé qu'en tant que président, il autoriserait un « nombre considérable » d'immigrants légaux fondé sur un « principe du mérite ». "
n01002032,"« Alors, je suis désolé de vous mettre la pression, mais l'avenir de la république repose sur vos épaules, » dit-il à la foule ",rassemblée, sur un terrain de sport de l'Université de la Caroline du Nord. 
n01002032,"« Alors, je suis désolé de vous mettre la pression, mais l'avenir de la république repose sur vos épaules, » ",dit,-il à la foule rassemblée sur un terrain de sport de l'Université de la Caroline du Nord. 
n01002032,"« Alors, je suis désolé de vous mettre la pression, mais l'avenir de la république ",repose," sur vos épaules, » dit-il à la foule rassemblée sur un terrain de sport de l'Université de la Caroline du Nord. "
n01002032,"« Alors, je suis désolé de vous ",mettre," la pression, mais l'avenir de la république repose sur vos épaules, » dit-il à la foule rassemblée sur un terrain de sport de l'Université de la Caroline du Nord. "
n01002042,Les nouvelles dépenses sont ,alimentées, par le compte en banque imposant de Clinton. 
n01002058,Ce qu'elle dit et ce qu'elle ,fait,", réellement, c'est incroyable. "
n01002058,Ce qu'elle ,dit," et ce qu'elle fait, réellement, c'est incroyable. "
n01003007,"5000 dollars par personne, le maximum ",autorisé,. 
n01003010,"Début octobre, l'équipe de transition avait utilisé le même endroit pour sa réunion avec les lobbyistes du secteur des technologies, ",invitant," des représentants de Uber, de Motion Picture Association of America, de Consumer Technology Association et d'autres groupes. "
n01003010,"Début octobre, l'équipe de transition avait ",utilisé," le même endroit pour sa réunion avec les lobbyistes du secteur des technologies, invitant des représentants de Uber, de Motion Picture Association of America, de Consumer Technology Association et d'autres groupes. "
n01003012,"Au départ, la réunion était ",prévue," au Metropolitan Club privé de Washington dans H Street, quelques rues plus loin. "
n01004009,"Plutôt que d'enseigner la méthode scientifique en tant qu'unité séparée, par exemple, les étudiants apprennent le contenu scientifique en l'",appliquant,. 
n01004009,"Plutôt que d'enseigner la méthode scientifique en tant qu'unité séparée, par exemple, les étudiants ",apprennent, le contenu scientifique en l'appliquant. 
n01004009,Plutôt que d'enseigner la méthode scientifique en tant qu'unité ,séparée,", par exemple, les étudiants apprennent le contenu scientifique en l'appliquant. "
n01004009,Plutôt que d',enseigner," la méthode scientifique en tant qu'unité séparée, par exemple, les étudiants apprennent le contenu scientifique en l'appliquant. "
n01004017,Ils ont la moyenne nationale en CM1 et ,sont, au-dessus de la moyenne nationale en 4ème. 
n01004017,Ils ,ont, la moyenne nationale en CM1 et sont au-dessus de la moyenne nationale en 4ème. 
n01005023,"En comparaison, la construction de la station de métro NoMa, qui a ouvert en 2004, a ",coûté," 103,7 millions de dollars. "
n01005023,"En comparaison, la construction de la station de métro NoMa, qui a ",ouvert," en 2004, a coûté 103,7 millions de dollars. "
n01005024,"« Nous sommes confrontés à une forte concurrence, et nous pensons que les transports pourront aider » a ",déclaré," Joe Sternlieb, le président du centre des affaires de Georgetown. "
